Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Year,Month,Day,BR,HZ,RA,TSRA,VCTS,FU,TS,DZ,BCFG,FG+,MIFG,FG,SQ,SN,VCFG,GR,Date
88.5,67.5,78.0,2.5,65.0,70.0,0.0,13.0,0 days 04:55:00.000000000,0 days 18:59:00.000000000,0.0,29.345,30.009999999999998,3.1500000000000004,19.5,3.9,2007,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-11
87.5,67.5,78.0,2.5,67.0,70.5,0.0,13.0,0 days 04:56:00.000000000,0 days 18:58:00.000000000,0.26,29.369999999999997,30.049999999999997,1.7999999999999998,6.0,6.0,2007,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-12
80.5,67.0,74.0,0.0,55.5,63.5,0.0,9.0,0 days 04:57:00.000000000,0 days 18:56:00.000000000,0.0,29.415,30.095,6.550000000000001,7.0,7.300000000000001,2007,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-13
84.0,65.0,75.0,1.5,66.5,69.5,0.0,10.0,0 days 04:58:00.000000000,0 days 18:55:00.000000000,0.43,29.259999999999998,29.925,6.15,24.0,8.5,2007,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-14
80.5,71.5,76.5,2.0,68.0,70.5,0.0,11.5,0 days 04:59:00.000000000,0 days 18:54:00.000000000,0.53,29.200000000000003,29.880000000000003,4.15,6.5,6.449999999999999,2007,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-15
77.0,66.0,71.5,-0.5,64.5,67.5,0.0,6.5,0 days 05:00:00.000000000,0 days 18:52:00.000000000,0.0,29.305,29.96,3.55,1.0,5.7,2007,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-16
79.5,62.5,71.5,-1.0,54.0,61.5,0.0,6.5,0 days 05:01:00.000000000,0 days 18:51:00.000000000,0.0,29.435000000000002,30.09,6.0,31.5,7.1,2007,8,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-17
68.5,59.5,64.5,-4.0,54.0,58.0,0.5,0.0,0 days 05:02:00.000000000,0 days 18:49:00.000000000,0.255,29.46,30.155,6.25,12.5,7.55,2007,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-18
68.5,62.0,65.5,-3.0,62.5,64.0,0.0,0.5,0 days 05:03:00.000000000,0 days 18:48:00.000000000,1.33,29.27,29.985,5.75,10.0,7.45,2007,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-19
77.0,68.0,72.5,1.0,68.5,69.5,0.0,7.5,0 days 05:04:00.000000000,0 days 18:46:00.000000000,0.6950000000000001,29.18,29.86,1.45,16.0,5.800000000000001,2007,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-20
86.0,69.0,77.5,3.5,70.0,72.0,0.0,12.5,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0.0075,29.235,29.9,3.65,17.5,6.0,2007,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-21
90.0,69.5,80.0,4.5,70.5,73.0,0.0,15.0,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0.625,29.259999999999998,29.935000000000002,5.199999999999999,21.0,8.95,2007,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-22
88.0,69.5,79.0,3.5,69.0,71.0,0.0,14.0,0 days 05:08:00.000000000,0 days 18:42:00.000000000,2.1550000000000002,29.18,29.865000000000002,8.15,21.0,10.399999999999999,2007,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-23
80.5,69.0,75.0,2.0,67.0,69.0,0.0,10.0,0 days 05:09:00.000000000,0 days 18:40:00.000000000,0.22,29.134999999999998,29.814999999999998,5.65,25.0,7.199999999999999,2007,8,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-24
77.5,64.5,71.5,1.0,63.0,66.0,0.0,6.5,0 days 05:10:00.000000000,0 days 18:39:00.000000000,0.29500000000000004,29.259999999999998,29.92,2.7,19.5,6.0,2007,8,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-25
78.5,60.5,70.0,0.0,55.0,61.5,0.0,5.0,0 days 05:11:00.000000000,0 days 18:37:00.000000000,0.0,29.41,30.075,3.6500000000000004,11.0,5.0,2007,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-26
79.0,61.5,70.5,0.0,59.5,64.0,0.0,5.5,0 days 05:12:00.000000000,0 days 18:35:00.000000000,0.0,29.384999999999998,30.064999999999998,6.45,16.5,7.35,2007,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-27
90.5,68.0,79.5,4.5,65.5,70.0,0.0,14.5,0 days 05:13:00.000000000,0 days 18:34:00.000000000,0.0,29.310000000000002,29.985,8.4,20.5,8.9,2007,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-28
85.5,68.5,77.5,3.5,64.5,69.0,0.0,12.5,0 days 05:14:00.000000000,0 days 18:32:00.000000000,0.005,29.365000000000002,30.03,5.449999999999999,3.0,8.5,2007,8,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-29
75.0,58.5,67.0,-2.0,54.0,60.5,0.0,2.0,0 days 05:15:00.000000000,0 days 18:31:00.000000000,0.0,29.490000000000002,30.165,9.95,2.5,10.4,2007,8,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-30
76.5,57.0,67.0,-1.0,53.0,59.5,0.0,2.0,0 days 05:16:00.000000000,0 days 18:29:00.000000000,0.0,29.494999999999997,30.18,3.45,5.0,4.9,2007,8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-08-31
80.0,58.5,69.5,0.5,55.5,61.5,0.0,4.5,0 days 05:17:00.000000000,0 days 18:27:00.000000000,0.0,29.515,30.21,4.300000000000001,11.0,4.7,2007,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-01
84.5,61.5,73.0,2.5,56.5,63.0,0.0,8.0,0 days 05:18:00.000000000,0 days 18:26:00.000000000,0.0,29.439999999999998,30.14,4.5,21.0,5.5,2007,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-02
88.0,65.0,76.5,4.5,61.0,67.0,0.0,11.5,0 days 05:19:00.000000000,0 days 18:24:00.000000000,0.0,29.39,30.08,2.5,26.0,6.0,2007,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-03
89.5,65.0,77.5,4.0,59.5,66.5,0.0,12.5,0 days 05:20:00.000000000,0 days 18:22:00.000000000,0.0,29.310000000000002,29.994999999999997,2.5,23.0,4.65,2007,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-04
90.5,69.0,80.0,5.5,62.5,69.0,0.0,15.0,0 days 05:21:00.000000000,0 days 18:21:00.000000000,0.0025,29.275,29.950000000000003,6.4,19.0,6.6,2007,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-05
83.0,73.5,78.5,5.5,66.5,70.0,0.0,13.5,0 days 05:22:00.000000000,0 days 18:19:00.000000000,0.13,29.240000000000002,29.915,12.350000000000001,20.0,12.55,2007,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-06
84.0,70.5,77.5,5.0,67.5,70.0,0.0,12.5,0 days 05:23:00.000000000,0 days 18:17:00.000000000,0.43000000000000005,29.18,29.845,9.95,23.0,13.45,2007,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-07
78.0,66.0,72.0,2.5,57.5,63.5,0.0,7.0,0 days 05:24:00.000000000,0 days 18:15:00.000000000,0.0,29.32,29.990000000000002,7.2,5.0,8.3,2007,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-08
79.5,63.0,71.5,3.0,59.0,63.5,0.0,6.5,0 days 05:25:00.000000000,0 days 18:14:00.000000000,0.0,29.384999999999998,30.045,9.649999999999999,3.0,10.4,2007,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-09
73.5,54.5,64.0,-1.0,58.5,61.0,1.0,0.0,0 days 05:26:00.000000000,0 days 18:12:00.000000000,0.305,29.32,30.025,7.300000000000001,2.5,9.35,2007,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-10
71.0,50.5,61.0,-2.0,44.0,52.0,4.0,0.0,0 days 05:27:00.000000000,0 days 18:10:00.000000000,0.005,29.23,29.915,11.899999999999999,29.0,13.6,2007,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-11
66.5,46.0,56.5,-4.0,42.5,49.5,8.5,0.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0.0,29.43,30.115000000000002,1.85,4.0,5.8,2007,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-12
78.5,51.5,65.0,-0.5,44.0,54.0,0.5,0.5,0 days 05:29:00.000000000,0 days 18:07:00.000000000,0.0,29.265,29.985,7.7,19.5,8.1,2007,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-13
66.5,46.0,56.5,-4.0,39.5,48.5,8.5,0.0,0 days 05:30:00.000000000,0 days 18:05:00.000000000,0.0,29.384999999999998,30.045,11.899999999999999,32.0,13.2,2007,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-14
61.5,40.5,51.0,-7.0,34.0,44.0,14.0,0.0,0 days 05:31:00.000000000,0 days 18:03:00.000000000,0.0,29.59,30.28,1.25,34.0,6.25,2007,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-15
71.5,46.5,59.5,-3.0,39.0,49.5,5.5,0.0,0 days 05:32:00.000000000,0 days 18:00:00.000000000,0.0,29.490000000000002,30.195,7.25,18.0,7.8,2007,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-16
80.0,53.5,67.0,1.0,48.5,57.0,0.0,2.0,0 days 05:33:00.000000000,0 days 17:58:00.000000000,0.0,29.425,30.12,11.149999999999999,17.0,11.55,2007,9,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-17
88.5,64.5,77.0,6.0,57.5,65.0,0.0,12.0,0 days 05:35:00.000000000,0 days 17:56:00.000000000,0.0,29.375,30.055,12.7,19.0,12.95,2007,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-18
84.0,66.5,75.5,6.0,59.0,65.0,0.0,10.5,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0.0,29.439999999999998,30.1,4.25,25.5,9.35,2007,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-19
77.0,61.5,69.5,3.5,59.0,63.5,0.0,4.5,0 days 05:37:00.000000000,0 days 17:53:00.000000000,0.0,29.415,30.11,5.449999999999999,7.5,6.35,2007,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-20
89.0,66.0,77.5,7.0,59.0,66.0,0.0,12.5,0 days 05:38:00.000000000,0 days 17:51:00.000000000,0.0,29.205,29.895,10.05,21.5,11.95,2007,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-21
73.0,54.5,64.0,0.5,44.0,54.0,1.0,0.0,0 days 05:39:00.000000000,0 days 17:49:00.000000000,0.0,29.450000000000003,30.11,3.45,2.0,7.25,2007,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-22
83.5,52.5,68.0,3.0,50.0,58.5,0.0,3.0,0 days 05:40:00.000000000,0 days 17:48:00.000000000,0.0,29.46,30.155,5.25,12.5,5.85,2007,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-23
90.5,69.5,80.0,9.0,62.5,68.5,0.0,15.0,0 days 05:41:00.000000000,0 days 17:46:00.000000000,0.0,29.305,29.985,10.7,19.0,11.2,2007,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-24
84.0,65.0,74.5,6.5,65.5,69.0,0.0,9.5,0 days 05:42:00.000000000,0 days 17:44:00.000000000,0.14,29.259999999999998,29.939999999999998,7.6,23.0,9.95,2007,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-25
68.5,54.0,61.5,0.5,50.5,55.5,3.5,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0.115,29.34,30.025,4.55,1.5,6.949999999999999,2007,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-26
74.5,50.5,62.5,1.0,49.0,55.0,2.5,0.0,0 days 05:44:00.000000000,0 days 17:41:00.000000000,0.005,29.285,29.97,4.7,24.5,6.15,2007,9,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2007-09-27
73.0,53.0,63.0,2.0,46.0,53.5,2.0,0.0,0 days 05:45:00.000000000,0 days 17:39:00.000000000,0.0,29.494999999999997,30.165,2.7,5.5,6.85,2007,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-28
81.0,51.0,66.0,3.0,45.5,55.0,0.0,1.0,0 days 05:46:00.000000000,0 days 17:37:00.000000000,0.0,29.535,30.23,8.95,17.0,9.3,2007,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-29
83.5,60.0,72.0,6.0,48.5,59.0,0.0,7.0,0 days 05:47:00.000000000,0 days 17:35:00.000000000,0.14,29.4,30.1,13.65,19.0,13.899999999999999,2007,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-09-30
68.5,59.0,64.0,3.0,59.0,61.0,1.0,0.0,0 days 05:48:00.000000000,0 days 17:34:00.000000000,0.22999999999999998,29.315,30.0,7.0,21.5,8.5,2007,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2007-10-01
79.0,58.0,69.0,5.0,59.0,63.0,0.0,4.0,0 days 05:49:00.000000000,0 days 17:32:00.000000000,0.1,29.215,29.92,10.4,19.0,10.7,2007,10,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2007-10-02
74.0,55.5,65.0,4.0,47.5,56.0,0.0,0.0,0 days 05:50:00.000000000,0 days 17:30:00.000000000,0.0025,29.310000000000002,29.975,5.35,25.5,7.1,2007,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-03
82.5,53.5,68.5,5.0,56.0,61.5,0.0,3.5,0 days 05:52:00.000000000,0 days 17:29:00.000000000,0.0,29.365000000000002,30.035,4.25,17.0,5.25,2007,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-04
84.5,65.0,75.0,8.0,65.0,68.5,0.0,10.0,0 days 05:53:00.000000000,0 days 17:27:00.000000000,0.03,29.39,30.07,6.9,17.5,7.0,2007,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-05
87.5,70.0,79.0,11.0,66.5,70.5,0.0,14.0,0 days 05:54:00.000000000,0 days 17:25:00.000000000,0.0,29.36,30.035,6.65,20.5,7.050000000000001,2007,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-06
87.5,68.5,78.0,10.5,65.5,70.0,0.0,13.0,0 days 05:55:00.000000000,0 days 17:24:00.000000000,0.0,29.345,30.020000000000003,5.25,19.0,5.9,2007,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-07
87.5,61.0,74.5,9.0,60.5,66.0,0.0,9.5,0 days 05:56:00.000000000,0 days 17:22:00.000000000,0.0,29.255000000000003,29.925,7.5,24.0,10.0,2007,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-08
76.5,49.5,63.5,4.0,44.0,53.0,1.5,0.0,0 days 05:57:00.000000000,0 days 17:20:00.000000000,0.0,29.240000000000002,29.935000000000002,11.8,28.0,13.05,2007,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-09
53.5,47.0,50.5,-2.0,37.5,44.0,14.5,0.0,0 days 05:58:00.000000000,0 days 17:19:00.000000000,0.005,29.235,29.93,14.75,31.0,15.05,2007,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-10
55.0,47.0,51.0,-2.0,39.0,45.0,14.0,0.0,0 days 05:59:00.000000000,0 days 17:17:00.000000000,0.0,29.310000000000002,30.005000000000003,13.25,36.0,14.2,2007,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-11
56.5,43.0,50.0,-2.5,35.0,43.0,15.0,0.0,0 days 06:00:00.000000000,0 days 17:15:00.000000000,0.0,29.310000000000002,30.02,3.0999999999999996,35.5,5.0,2007,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-12
59.0,42.0,51.0,-1.5,40.5,47.0,14.0,0.0,0 days 06:02:00.000000000,0 days 17:14:00.000000000,0.0,29.345,30.04,3.1500000000000004,20.5,4.1,2007,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-13
62.0,54.0,58.0,2.0,48.0,52.5,7.0,0.0,0 days 06:03:00.000000000,0 days 17:12:00.000000000,0.08,29.369999999999997,30.06,5.65,11.5,6.3,2007,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-14
75.5,53.0,64.5,5.0,51.0,57.0,1.0,0.5,0 days 06:04:00.000000000,0 days 17:11:00.000000000,0.05500000000000001,29.235,29.945,5.35,15.0,6.25,2007,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-15
67.5,54.0,61.0,4.0,54.5,57.5,4.0,0.0,0 days 06:05:00.000000000,0 days 17:09:00.000000000,0.215,29.195,29.88,6.45,21.0,7.4,2007,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-16
73.0,48.5,61.0,4.0,53.0,57.0,4.0,0.0,0 days 06:06:00.000000000,0 days 17:07:00.000000000,0.075,29.1,29.83,8.95,14.0,9.45,2007,10,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-17
78.5,59.5,69.5,9.0,56.5,61.5,0.0,4.5,0 days 06:07:00.000000000,0 days 17:06:00.000000000,0.32,28.630000000000003,29.34,16.35,19.0,18.049999999999997,2007,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-18
60.5,52.5,56.5,2.5,48.0,52.0,8.5,0.0,0 days 06:08:00.000000000,0 days 17:04:00.000000000,0.0075,28.785,29.445,16.95,24.0,17.35,2007,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-19
73.5,47.0,60.5,5.0,43.0,52.0,4.5,0.0,0 days 06:10:00.000000000,0 days 17:03:00.000000000,0.0,29.060000000000002,29.715,11.0,21.0,11.85,2007,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-20
79.5,60.5,70.0,10.0,46.5,56.5,0.0,5.0,0 days 06:11:00.000000000,0 days 17:01:00.000000000,0.0,29.115,29.78,17.35,20.0,17.5,2007,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-21
66.5,46.5,57.0,3.5,47.0,50.5,8.0,0.0,0 days 06:12:00.000000000,0 days 17:00:00.000000000,0.155,29.29,29.965,5.5,18.5,9.75,2007,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-22
55.5,44.5,50.5,1.0,37.5,44.5,14.5,0.0,0 days 06:13:00.000000000,0 days 16:58:00.000000000,0.015,29.23,29.93,4.6,31.0,8.05,2007,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-23
54.0,44.0,49.0,0.0,35.0,42.5,16.0,0.0,0 days 06:14:00.000000000,0 days 16:57:00.000000000,0.0,29.485,30.16,14.65,2.0,15.9,2007,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-24
56.0,45.0,50.5,1.0,39.5,46.0,14.5,0.0,0 days 06:16:00.000000000,0 days 16:56:00.000000000,0.005,29.494999999999997,30.2,14.2,6.0,14.399999999999999,2007,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-25
65.5,53.0,59.5,5.5,48.5,52.0,5.5,0.0,0 days 06:17:00.000000000,0 days 16:54:00.000000000,0.37,29.345,30.064999999999998,5.2,5.5,7.050000000000001,2007,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-26
56.0,38.0,47.0,-1.0,39.5,45.5,18.0,0.0,0 days 06:18:00.000000000,0 days 16:53:00.000000000,0.045,29.59,30.25,8.65,31.5,9.5,2007,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-27
56.0,34.0,45.0,-1.0,30.0,39.0,20.0,0.0,0 days 06:19:00.000000000,0 days 16:51:00.000000000,0.0,29.825,30.525,3.45,23.0,4.15,2007,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-28
60.5,39.0,50.0,1.5,32.0,42.0,15.0,0.0,0 days 06:20:00.000000000,0 days 16:50:00.000000000,0.0,29.665,30.405,9.649999999999999,22.0,9.850000000000001,2007,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-29
66.0,41.5,54.0,4.0,37.5,46.0,11.0,0.0,0 days 06:22:00.000000000,0 days 16:49:00.000000000,0.0,29.47,30.21,11.5,20.0,11.7,2007,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-30
62.5,42.0,52.5,3.0,37.5,46.0,12.5,0.0,0 days 06:23:00.000000000,0 days 16:47:00.000000000,0.0,29.33,30.025,12.2,25.0,14.65,2007,10,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007-10-31
73.5,48.0,61.0,4.0,51.0,56.5,4.0,0.0,0 days 04:48:00.000000000,0 days 18:49:00.000000000,0.0025,28.98,29.67,10.2,16.5,10.95,2008,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-01
74.0,53.0,64.0,4.5,55.5,59.0,1.0,0.0,0 days 04:47:00.000000000,0 days 18:50:00.000000000,1.01,28.82,29.525,12.850000000000001,19.5,14.05,2008,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-02
56.0,43.5,50.0,-2.0,41.5,46.0,15.0,0.0,0 days 04:46:00.000000000,0 days 18:51:00.000000000,0.0075,29.045,29.69,10.8,25.0,12.7,2008,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-03
65.5,38.5,52.5,-1.0,33.5,45.0,12.5,0.0,0 days 04:44:00.000000000,0 days 18:52:00.000000000,0.0,29.345,30.02,5.35,23.5,5.949999999999999,2008,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-04
74.5,50.0,62.5,4.0,38.0,50.0,2.5,0.0,0 days 04:43:00.000000000,0 days 18:53:00.000000000,0.0,29.305,29.99,4.050000000000001,24.5,6.6,2008,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-05
81.5,49.0,65.5,4.5,43.5,55.0,0.5,1.0,0 days 04:42:00.000000000,0 days 18:55:00.000000000,0.0,29.195,29.88,6.6,22.0,7.95,2008,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-06
70.5,49.5,60.5,2.5,52.5,56.0,4.5,0.0,0 days 04:41:00.000000000,0 days 18:56:00.000000000,0.735,29.0,29.69,2.7,22.5,11.7,2008,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-07
59.0,46.0,52.5,-2.0,35.5,44.5,12.5,0.0,0 days 04:39:00.000000000,0 days 18:57:00.000000000,0.0,29.11,29.814999999999998,13.25,5.0,13.8,2008,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-08
58.0,41.5,50.0,-3.0,34.5,43.5,15.0,0.0,0 days 04:38:00.000000000,0 days 18:58:00.000000000,0.0,29.174999999999997,29.85,6.4,3.0,6.95,2008,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-09
61.0,39.5,50.5,-3.0,38.0,45.5,14.5,0.0,0 days 04:37:00.000000000,0 days 18:59:00.000000000,0.0,29.115,29.845,5.95,7.5,6.449999999999999,2008,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-10
59.0,46.5,53.0,-2.5,43.5,47.5,12.0,0.0,0 days 04:36:00.000000000,0 days 19:00:00.000000000,1.205,28.87,29.54,14.4,2.0,17.75,2008,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-11
54.5,40.5,47.5,-4.5,38.5,43.0,17.5,0.0,0 days 04:35:00.000000000,0 days 19:01:00.000000000,0.0,29.29,29.96,5.0,6.5,7.699999999999999,2008,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-12
73.0,42.5,58.0,-0.5,45.0,51.5,7.0,0.0,0 days 04:34:00.000000000,0 days 19:02:00.000000000,0.2,29.240000000000002,29.939999999999998,14.6,18.0,15.15,2008,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-13
62.5,45.5,54.5,-1.5,48.5,52.0,10.5,0.0,0 days 04:33:00.000000000,0 days 19:03:00.000000000,0.02,29.22,29.89,2.25,23.0,9.25,2008,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-14
57.0,43.0,50.0,-4.0,37.0,45.0,15.0,0.0,0 days 04:32:00.000000000,0 days 19:04:00.000000000,0.0,29.354999999999997,30.05,7.15,5.0,8.0,2008,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-15
72.5,40.5,57.0,-1.0,41.0,50.0,8.0,0.0,0 days 04:31:00.000000000,0 days 19:05:00.000000000,0.0,29.130000000000003,29.86,8.600000000000001,25.0,9.100000000000001,2008,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-16
73.0,51.0,62.5,2.0,41.0,52.0,2.5,0.0,0 days 04:30:00.000000000,0 days 19:06:00.000000000,0.19,28.905,29.61,12.05,29.5,14.399999999999999,2008,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-17
55.0,44.5,50.0,-5.0,39.5,45.5,15.0,0.0,0 days 04:29:00.000000000,0 days 19:07:00.000000000,0.0,28.955,29.634999999999998,2.55,34.5,8.05,2008,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-18
59.5,41.0,50.5,-5.0,33.5,43.5,14.5,0.0,0 days 04:28:00.000000000,0 days 19:08:00.000000000,0.005,28.990000000000002,29.69,4.15,7.0,5.95,2008,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-19
65.0,48.0,57.0,-2.0,37.0,47.0,8.0,0.0,0 days 04:27:00.000000000,0 days 19:09:00.000000000,0.0025,28.97,29.66,7.1,30.5,8.45,2008,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-05-20
