Date,Trap,Latitude,Longitude,Species_CULEX PIPIENS,Species_CULEX PIPIENS/RESTUANS,Species_CULEX RESTUANS,Species_CULEX SALINARIUS,Species_CULEX TARSALIS,Species_CULEX TERRITANS,Species_UNSPECIFIED CULEX,NumMosquitos,WnvPresent
2007-07-18,T150,42.006858,-87.675919,0,1,1,0,0,0,0,2.0,0.0
2007-07-18,T151,41.916265,-87.800515,1,1,1,0,0,0,0,13.0,0.0
2007-07-18,T152,41.846075,-87.716277,0,0,1,0,0,0,0,1.0,0.0
2007-07-18,T153,41.907645,-87.760886,0,1,0,0,0,0,0,2.0,0.0
2007-07-18,T200,41.678618,-87.559308,1,1,1,0,0,1,0,50.0,0.0
2007-07-18,T206,41.737052,-87.54306700000001,1,1,1,0,0,0,0,5.0,0.0
2007-07-18,T209,41.740641,-87.546587,1,1,1,0,0,0,0,16.0,0.0
2007-07-18,T212,41.680946,-87.535198,1,1,1,0,0,0,0,140.0,0.0
2007-07-18,T215,41.686398,-87.531635,1,1,1,0,0,0,0,85.0,1.0
2007-07-18,T218,41.948167,-87.730698,1,1,1,0,0,0,0,3.0,0.0
2007-07-18,T220,41.963976,-87.69181,1,1,0,0,0,0,0,2.0,0.0
2007-07-19,T014,41.970248,-87.787992,1,0,0,0,0,0,0,1.0,0.0
2007-07-19,T035,41.836644,-87.677737,0,1,0,0,0,0,0,3.0,0.0
2007-07-19,T047,41.868142,-87.696269,0,0,1,0,0,0,0,1.0,0.0
2007-07-19,T061,41.801179,-87.679447,1,0,0,0,0,0,0,1.0,0.0
2007-07-19,T062,41.800737,-87.71188000000001,0,0,0,1,0,0,0,1.0,0.0
2007-07-19,T063,41.82561,-87.726549,0,1,0,0,0,0,0,11.0,0.0
2007-07-19,T065,41.778296999999995,-87.752411,0,1,0,0,0,0,0,8.0,0.0
2007-07-19,T066,41.77166,-87.703047,0,0,1,0,0,0,0,2.0,0.0
2007-07-19,T071,41.781416,-87.77653199999999,1,0,0,0,0,0,0,1.0,0.0
2007-07-19,T074,41.822536,-87.66634300000001,0,0,1,0,0,0,0,1.0,0.0
2007-07-19,T091,41.862292,-87.64886,1,0,0,0,0,0,0,2.0,0.0
2007-07-19,T114,41.798697,-87.736812,0,1,0,0,0,0,0,7.0,0.0
2007-07-19,T138,41.726465000000005,-87.585413,1,1,1,0,0,1,0,86.0,0.0
2007-07-19,T145,41.878114000000004,-87.629798,0,1,0,0,0,0,0,1.0,0.0
2007-07-19,T149,41.994469,-87.667736,0,0,1,0,0,0,0,1.0,0.0
2007-07-19,T200,41.678618,-87.559308,1,1,1,0,0,0,0,63.0,0.0
2007-07-19,T206,41.737052,-87.54306700000001,1,1,0,0,0,0,0,3.0,0.0
2007-07-19,T209,41.740641,-87.546587,1,1,1,0,0,0,0,18.0,0.0
2007-07-19,T212,41.680946,-87.535198,1,1,1,0,0,1,0,439.0,0.0
2007-07-19,T215,41.686398,-87.531635,1,1,1,0,0,1,0,37.0,0.0
2007-07-25,T107,41.729669,-87.582699,1,1,0,0,0,0,0,3.0,0.0
2007-07-25,T115,41.673408,-87.599862,1,1,0,1,0,1,0,3002.0,1.0
2007-07-25,T128,41.704572,-87.56566600000001,1,1,1,1,0,0,0,151.0,0.0
2007-07-25,T138,41.726465000000005,-87.585413,1,1,0,0,0,0,0,913.0,0.0
2007-07-27,T002,41.95469,-87.800991,1,1,1,0,0,0,0,35.0,0.0
2007-07-27,T003,41.964242,-87.757639,0,1,1,0,0,0,0,4.0,0.0
2007-07-27,T004,41.962728000000006,-87.748367,0,0,1,0,0,0,0,2.0,0.0
2007-07-27,T006,41.990284,-87.797127,0,1,1,0,0,0,0,2.0,0.0
2007-07-27,T007,41.994991,-87.769279,0,1,0,0,0,0,0,1.0,0.0
2007-07-27,T008,42.008314,-87.77792099999999,0,1,1,0,0,0,0,6.0,0.0
2007-07-27,T009,41.981964000000005,-87.812827,1,1,1,0,0,0,0,3.0,0.0
2007-07-27,T011,41.944869,-87.832763,0,1,1,0,0,0,0,11.0,0.0
2007-07-27,T012,41.991429,-87.747113,0,1,1,0,0,0,0,2.0,0.0
2007-07-27,T013,41.923738,-87.785288,0,1,0,0,0,0,0,2.0,0.0
2007-07-27,T015,41.974089,-87.824812,0,1,1,0,0,0,0,4.0,0.0
2007-07-27,T016,42.011601,-87.81150600000001,0,1,0,0,0,0,0,4.0,0.0
2007-07-27,T018,42.010412,-87.66214000000001,0,1,0,0,0,0,0,2.0,0.0
2007-07-27,T025,41.979243,-87.750938,0,1,0,0,0,0,0,1.0,0.0
2007-07-27,T028,41.986921,-87.689778,0,1,1,0,0,0,0,3.0,0.0
2007-07-27,T030,41.899229999999996,-87.716788,0,1,1,0,0,0,0,24.0,0.0
2007-07-27,T031,41.801497999999995,-87.763416,0,1,0,0,0,0,0,1.0,0.0
2007-07-27,T035,41.836644,-87.677737,0,1,1,0,0,0,0,4.0,0.0
2007-07-27,T037,41.921177,-87.79518,0,1,1,0,0,0,0,8.0,0.0
2007-07-27,T039,41.911823999999996,-87.726737,0,1,0,0,0,0,0,2.0,0.0
2007-07-27,T043,41.857402,-87.694991,1,1,0,0,0,0,0,5.0,0.0
2007-07-27,T045,41.9216,-87.666455,0,1,1,0,0,0,0,6.0,0.0
2007-07-27,T046,41.891118,-87.65449100000001,1,1,1,0,0,0,0,21.0,0.0
2007-07-27,T047,41.868142,-87.696269,0,0,1,0,0,0,0,1.0,0.0
2007-07-27,T048,41.867108,-87.654224,0,1,1,0,0,0,0,3.0,0.0
2007-07-27,T049,41.896282,-87.655232,0,1,1,0,0,0,0,8.0,0.0
2007-07-27,T051,41.846283,-87.656913,0,1,0,0,0,0,0,1.0,0.0
2007-07-27,T054,41.921965,-87.632085,0,0,1,0,0,0,0,1.0,0.0
2007-07-27,T061,41.801179,-87.679447,0,1,1,0,0,0,0,4.0,0.0
2007-07-27,T063,41.82561,-87.726549,0,1,0,0,0,0,0,2.0,0.0
2007-07-27,T066,41.77166,-87.703047,0,1,0,0,0,0,0,1.0,0.0
2007-07-27,T067,41.759346,-87.745602,0,1,1,0,0,0,0,6.0,0.0
2007-07-27,T070,41.797616,-87.797894,0,1,1,0,0,0,0,7.0,0.0
2007-07-27,T071,41.781416,-87.77653199999999,0,0,1,0,0,0,0,1.0,0.0
2007-07-27,T072,41.74785,-87.70271600000001,0,1,1,0,0,0,0,3.0,0.0
2007-07-27,T073,41.773215,-87.60088,0,1,0,0,0,0,0,7.0,0.0
2007-07-27,T114,41.798697,-87.736812,0,1,0,0,0,0,0,4.0,0.0
2007-07-27,T129,41.891126,-87.61156,0,1,0,0,0,0,0,1.0,0.0
2007-07-27,T141,41.961743,-87.76007,0,1,1,0,0,0,0,7.0,0.0
2007-07-27,T142,41.953067,-87.776792,0,1,1,0,0,0,0,4.0,0.0
2007-07-27,T143,41.999128999999996,-87.795585,0,0,1,0,0,0,0,1.0,0.0
2007-07-27,T144,41.94016,-87.794896,0,1,0,0,0,0,0,1.0,0.0
2007-07-27,T145,41.878114000000004,-87.629798,0,1,1,0,0,0,0,6.0,0.0
2007-07-27,T146,41.958271,-87.702575,0,1,0,0,0,0,0,6.0,0.0
2007-07-27,T148,42.01743,-87.68776899999999,0,1,1,0,0,0,0,4.0,0.0
2007-07-27,T151,41.916265,-87.800515,0,1,1,0,0,0,0,7.0,0.0
2007-07-27,T152,41.846075,-87.716277,0,1,0,0,0,0,0,1.0,0.0
2007-07-27,T155,41.776156,-87.778927,0,1,0,0,0,0,0,2.0,0.0
2007-07-27,T218,41.948167,-87.730698,0,1,0,0,0,0,0,1.0,0.0
2007-07-27,T219,41.966986999999996,-87.674677,0,1,1,0,0,0,0,2.0,0.0
2007-07-27,T220,41.963976,-87.69181,0,1,1,0,0,0,0,2.0,0.0
2007-08-01,T001,41.953705,-87.733974,1,1,0,0,0,0,0,4.0,0.0
2007-08-01,T002,41.95469,-87.800991,1,1,1,0,0,0,0,179.0,1.0
2007-08-01,T003,41.964242,-87.757639,1,1,1,0,0,0,0,9.0,0.0
2007-08-01,T005,41.942114000000004,-87.776385,1,1,0,0,0,0,0,2.0,0.0
2007-08-01,T006,41.990284,-87.797127,1,1,0,0,0,0,0,7.0,0.0
2007-08-01,T007,41.994991,-87.769279,1,0,0,0,0,0,0,1.0,0.0
2007-08-01,T008,42.008314,-87.77792099999999,1,1,1,0,0,0,0,161.0,1.0
2007-08-01,T009,41.981964000000005,-87.812827,1,1,1,0,0,0,0,44.0,0.0
2007-08-01,T011,41.944869,-87.832763,1,1,1,0,0,0,0,34.0,0.0
2007-08-01,T012,41.991429,-87.747113,1,1,1,0,0,0,0,25.0,0.0
2007-08-01,T013,41.923738,-87.785288,0,1,0,0,0,0,0,5.0,0.0
2007-08-01,T014,41.970248,-87.787992,1,1,1,0,0,0,0,34.0,0.0
2007-08-01,T015,41.974089,-87.824812,1,1,1,0,0,0,0,18.0,1.0
2007-08-01,T016,42.011601,-87.81150600000001,1,1,1,0,0,0,0,115.0,0.0
2007-08-01,T017,41.960615999999995,-87.777189,0,1,1,0,0,0,0,3.0,0.0
2007-08-01,T018,42.010412,-87.66214000000001,0,1,0,0,0,0,0,1.0,0.0
2007-08-01,T019,41.94983,-87.69845699999999,1,1,1,0,0,0,0,6.0,0.0
2007-08-01,T025,41.979243,-87.750938,1,1,1,0,0,0,0,8.0,0.0
2007-08-01,T027,41.984809000000006,-87.728492,0,1,1,0,0,0,0,12.0,0.0
2007-08-01,T028,41.986921,-87.689778,1,1,0,0,0,0,0,6.0,0.0
2007-08-01,T030,41.899229999999996,-87.716788,1,1,1,0,0,0,0,14.0,0.0
2007-08-01,T031,41.801497999999995,-87.763416,1,1,0,0,0,0,0,11.0,0.0
2007-08-01,T033,41.906638,-87.701431,1,1,0,1,0,0,0,8.0,0.0
2007-08-01,T034,41.843810999999995,-87.686763,1,1,0,0,0,0,0,7.0,0.0
2007-08-01,T035,41.836644,-87.677737,1,1,0,0,0,0,0,11.0,0.0
2007-08-01,T036,41.837084999999995,-87.729384,1,1,0,0,0,0,0,7.0,0.0
2007-08-01,T037,41.921177,-87.79518,1,1,0,0,0,0,0,9.0,0.0
2007-08-01,T039,41.911823999999996,-87.726737,0,1,0,0,0,0,0,1.0,0.0
2007-08-01,T043,41.857402,-87.694991,1,1,1,0,0,0,0,13.0,0.0
2007-08-01,T044,41.883284,-87.705085,1,1,1,0,0,0,0,3.0,0.0
2007-08-01,T045,41.9216,-87.666455,1,1,0,0,0,0,0,33.0,0.0
2007-08-01,T046,41.891118,-87.65449100000001,1,1,1,0,0,0,0,76.0,0.0
2007-08-01,T047,41.868142,-87.696269,1,1,1,0,0,0,0,41.0,0.0
2007-08-01,T048,41.867108,-87.654224,1,1,0,0,0,0,0,13.0,0.0
2007-08-01,T049,41.896282,-87.655232,1,1,1,0,0,0,0,15.0,0.0
2007-08-01,T050,41.919343,-87.694259,1,1,0,0,0,0,0,6.0,0.0
2007-08-01,T054,41.921965,-87.632085,0,1,0,0,0,0,0,5.0,0.0
2007-08-01,T060,41.823065,-87.67837800000001,0,1,0,0,0,0,0,3.0,0.0
2007-08-01,T061,41.801179,-87.679447,1,1,1,0,0,0,0,34.0,0.0
2007-08-01,T062,41.800737,-87.71188000000001,1,1,1,0,0,0,0,15.0,0.0
2007-08-01,T065,41.778296999999995,-87.752411,1,1,1,1,0,0,0,49.0,1.0
2007-08-01,T066,41.77166,-87.703047,1,1,1,0,0,0,0,82.0,0.0
2007-08-01,T067,41.759346,-87.745602,1,1,1,1,0,0,0,63.0,0.0
2007-08-01,T069,41.768388,-87.678649,1,1,1,0,0,0,0,29.0,0.0
2007-08-01,T070,41.797616,-87.797894,1,1,1,0,0,0,0,23.0,0.0
2007-08-01,T071,41.781416,-87.77653199999999,1,1,0,0,0,0,0,10.0,0.0
2007-08-01,T072,41.74785,-87.70271600000001,1,1,0,0,0,0,0,7.0,0.0
2007-08-01,T073,41.773215,-87.60088,1,1,1,0,0,0,0,24.0,0.0
2007-08-01,T074,41.822536,-87.66634300000001,1,1,1,0,0,0,0,82.0,0.0
2007-08-01,T075,41.799282,-87.585487,1,1,0,0,0,0,0,6.0,0.0
2007-08-01,T077,41.778748,-87.586427,1,1,1,0,0,0,0,12.0,0.0
2007-08-01,T078,41.775051,-87.65535600000001,0,1,0,0,0,0,0,8.0,0.0
2007-08-01,T079,41.766202,-87.562889,1,1,1,0,0,0,0,31.0,0.0
2007-08-01,T080,41.754676,-87.612922,1,1,1,0,0,0,0,15.0,0.0
2007-08-01,T081,41.821582,-87.62779599999999,1,1,1,0,0,0,0,24.0,1.0
2007-08-01,T082,41.803422999999995,-87.642984,1,1,1,0,0,0,0,123.0,1.0
2007-08-01,T083,41.754292,-87.590773,1,1,1,0,0,0,0,30.0,0.0
2007-08-01,T084,41.692555,-87.598865,1,1,0,0,0,0,0,4.0,0.0
2007-08-01,T085,41.721474,-87.648064,1,1,1,0,0,0,0,18.0,0.0
2007-08-01,T086,41.688324,-87.676709,1,1,1,0,0,0,0,340.0,1.0
2007-08-01,T088,41.869107,-87.69629300000001,1,1,0,0,0,0,0,12.0,0.0
2007-08-01,T089,41.723195000000004,-87.64997,1,1,0,0,0,0,0,3.0,0.0
2007-08-01,T090,41.868077,-87.666901,1,1,1,0,0,0,0,93.0,1.0
2007-08-01,T091,41.862292,-87.64886,1,1,1,0,0,0,0,41.0,0.0
2007-08-01,T092,41.869215999999994,-87.627561,1,1,1,0,0,0,0,19.0,0.0
2007-08-01,T094,41.720848,-87.666014,1,1,1,0,0,0,0,10.0,0.0
2007-08-01,T096,41.731922,-87.677512,1,1,1,1,0,0,0,41.0,1.0
2007-08-01,T097,41.644612,-87.60449799999999,0,1,0,0,0,0,0,11.0,0.0
2007-08-01,T099,41.733643,-87.55551,1,1,1,0,0,0,0,6.0,0.0
2007-08-01,T100,41.717753,-87.531657,1,1,1,0,0,0,0,13.0,0.0
2007-08-01,T102,41.750498,-87.605294,1,1,1,0,0,0,0,18.0,0.0
2007-08-01,T103,41.702723999999996,-87.536497,1,1,1,0,0,1,0,510.0,1.0
2007-08-01,T107,41.729669,-87.582699,1,1,0,0,0,0,0,3.0,0.0
2007-08-01,T114,41.798697,-87.736812,1,1,1,0,0,1,0,62.0,0.0
2007-08-01,T115,41.673408,-87.599862,1,1,1,1,0,1,0,2479.0,0.0
2007-08-01,T128,41.704572,-87.56566600000001,1,1,1,1,0,0,0,118.0,0.0
2007-08-01,T129,41.891126,-87.61156,1,1,1,0,0,0,0,6.0,0.0
2007-08-01,T135,41.662014,-87.72460799999999,1,1,1,1,0,0,0,159.0,1.0
2007-08-01,T138,41.726465000000005,-87.585413,1,1,1,1,0,1,0,909.0,1.0
2007-08-01,T141,41.961743,-87.76007,1,1,0,0,0,0,0,7.0,0.0
2007-08-01,T142,41.953067,-87.776792,1,1,0,0,0,0,0,8.0,0.0
2007-08-01,T143,41.999128999999996,-87.795585,1,1,1,0,0,0,0,32.0,0.0
2007-08-01,T144,41.94016,-87.794896,1,1,1,0,0,0,0,54.0,1.0
2007-08-01,T145,41.878114000000004,-87.629798,1,1,1,0,0,0,0,36.0,0.0
2007-08-01,T146,41.958271,-87.702575,1,1,1,0,0,0,0,21.0,0.0
2007-08-01,T147,41.932094,-87.700117,0,1,0,0,0,0,0,2.0,0.0
2007-08-01,T148,42.01743,-87.68776899999999,1,1,1,0,0,0,0,7.0,0.0
2007-08-01,T149,41.994469,-87.667736,0,1,0,0,0,0,0,2.0,0.0
2007-08-01,T150,42.006858,-87.675919,1,1,0,0,0,0,0,6.0,0.0
2007-08-01,T151,41.916265,-87.800515,1,1,1,0,0,0,0,30.0,0.0
2007-08-01,T152,41.846075,-87.716277,1,1,0,0,0,0,0,3.0,0.0
2007-08-01,T153,41.907645,-87.760886,1,1,0,0,0,0,0,8.0,0.0
2007-08-01,T154,41.918704999999996,-87.752329,1,1,0,0,0,0,0,19.0,0.0
2007-08-01,T155,41.776156,-87.778927,1,1,1,0,0,0,0,19.0,0.0
2007-08-01,T156,41.772846,-87.740029,1,1,1,0,0,1,0,9.0,0.0
2007-08-01,T157,41.825902,-87.667827,1,1,0,0,0,0,0,2.0,0.0
2007-08-01,T158,41.682587,-87.707973,1,1,1,0,0,0,0,81.0,0.0
2007-08-01,T160,41.903002,-87.68826700000001,1,1,1,0,0,0,0,13.0,0.0
2007-08-01,T161,41.719059,-87.675088,1,1,1,0,0,0,0,20.0,0.0
2007-08-01,T162,41.725516999999996,-87.61425799999999,1,1,0,0,0,0,0,6.0,0.0
2007-08-01,T218,41.948167,-87.730698,1,1,1,0,0,0,0,21.0,0.0
2007-08-01,T219,41.966986999999996,-87.674677,0,1,1,0,0,0,0,4.0,0.0
2007-08-01,T220,41.963976,-87.69181,0,1,0,0,0,0,0,2.0,1.0
2007-08-02,T074,41.822536,-87.66634300000001,0,1,1,0,0,0,0,14.0,0.0
2007-08-02,T077,41.778748,-87.586427,0,0,1,0,0,0,0,1.0,0.0
2007-08-02,T081,41.821582,-87.62779599999999,0,1,1,0,0,0,0,3.0,0.0
2007-08-02,T082,41.803422999999995,-87.642984,0,1,1,0,0,0,0,7.0,0.0
2007-08-02,T083,41.754292,-87.590773,1,1,0,0,0,0,0,5.0,0.0
2007-08-02,T084,41.692555,-87.598865,0,1,0,0,0,0,0,3.0,0.0
2007-08-02,T085,41.721474,-87.648064,0,1,1,0,0,0,0,10.0,0.0
2007-08-02,T086,41.688324,-87.676709,0,1,1,0,0,0,0,43.0,0.0
2007-08-02,T088,41.869107,-87.69629300000001,1,1,1,0,0,0,0,6.0,0.0
2007-08-02,T089,41.723195000000004,-87.64997,0,1,0,0,0,0,0,4.0,0.0
2007-08-02,T090,41.868077,-87.666901,0,1,1,0,0,0,0,13.0,0.0
2007-08-02,T091,41.862292,-87.64886,0,1,1,0,0,0,0,12.0,0.0
2007-08-02,T092,41.869215999999994,-87.627561,1,1,0,0,0,0,0,9.0,0.0
2007-08-02,T095,41.704336,-87.70373599999999,0,1,0,0,0,0,0,2.0,0.0
2007-08-02,T096,41.731922,-87.677512,1,1,1,1,0,0,0,49.0,1.0
2007-08-02,T097,41.644612,-87.60449799999999,1,1,0,0,0,0,0,27.0,0.0
2007-08-02,T099,41.733643,-87.55551,1,1,0,0,0,0,0,9.0,0.0
2007-08-02,T100,41.717753,-87.531657,1,1,0,0,0,0,0,23.0,0.0
2007-08-02,T102,41.750498,-87.605294,1,1,1,0,0,0,0,24.0,0.0
2007-08-02,T103,41.702723999999996,-87.536497,1,1,1,0,0,1,0,338.0,0.0
2007-08-02,T107,41.729669,-87.582699,1,1,0,0,0,0,0,5.0,0.0
2007-08-02,T115,41.673408,-87.599862,1,1,0,0,0,0,0,110.0,0.0
2007-08-02,T128,41.704572,-87.56566600000001,1,1,0,0,0,0,0,79.0,0.0
2007-08-02,T135,41.662014,-87.72460799999999,1,1,1,0,0,0,0,37.0,0.0
2007-08-02,T138,41.726465000000005,-87.585413,1,1,1,0,0,0,0,1075.0,1.0
2007-08-02,T157,41.825902,-87.667827,1,0,0,0,0,0,0,1.0,0.0
2007-08-02,T158,41.682587,-87.707973,1,1,1,0,0,0,0,248.0,0.0
2007-08-02,T160,41.903002,-87.68826700000001,1,1,0,0,0,0,0,20.0,0.0
2007-08-02,T161,41.719059,-87.675088,1,1,1,0,0,0,0,21.0,0.0
2007-08-02,T162,41.725516999999996,-87.61425799999999,0,1,0,0,0,0,0,2.0,0.0
2007-08-02,T200,41.678618,-87.559308,1,1,0,0,0,1,0,96.0,0.0
2007-08-02,T206,41.737052,-87.54306700000001,0,1,0,0,0,0,0,1.0,0.0
2007-08-02,T209,41.740641,-87.546587,1,1,1,0,0,1,0,53.0,0.0
2007-08-02,T212,41.680946,-87.535198,1,1,1,0,0,1,0,340.0,1.0
2007-08-02,T215,41.686398,-87.531635,0,1,1,0,0,1,0,208.0,0.0
2007-08-03,T215,41.686398,-87.531635,1,1,0,0,0,0,0,204.0,0.0
2007-08-07,T001,41.953705,-87.733974,1,1,0,0,0,0,0,2.0,0.0
2007-08-07,T002,41.95469,-87.800991,1,1,1,0,0,0,0,26.0,0.0
2007-08-07,T003,41.964242,-87.757639,1,1,0,0,0,0,0,10.0,0.0
2007-08-07,T006,41.990284,-87.797127,1,1,0,0,0,0,0,23.0,0.0
2007-08-07,T007,41.994991,-87.769279,1,1,0,0,0,0,0,2.0,0.0
2007-08-07,T008,42.008314,-87.77792099999999,1,1,1,0,0,0,0,140.0,1.0
2007-08-07,T009,41.981964000000005,-87.812827,1,1,1,0,0,0,0,37.0,0.0
2007-08-07,T011,41.944869,-87.832763,1,1,1,0,0,0,0,72.0,1.0
2007-08-07,T012,41.991429,-87.747113,1,1,0,0,0,0,0,49.0,0.0
2007-08-07,T014,41.970248,-87.787992,1,1,0,0,0,0,0,73.0,1.0
2007-08-07,T015,41.974089,-87.824812,1,1,1,0,0,0,0,39.0,1.0
2007-08-07,T016,42.011601,-87.81150600000001,1,1,0,0,0,0,0,69.0,1.0
2007-08-07,T018,42.010412,-87.66214000000001,0,1,0,0,0,0,0,1.0,0.0
2007-08-07,T019,41.94983,-87.69845699999999,1,0,0,0,0,0,0,1.0,0.0
2007-08-07,T025,41.979243,-87.750938,1,1,0,0,0,0,0,10.0,0.0
2007-08-07,T027,41.984809000000006,-87.728492,1,1,0,0,0,0,0,12.0,0.0
2007-08-07,T028,41.986921,-87.689778,1,1,0,0,0,0,0,6.0,0.0
2007-08-07,T030,41.899229999999996,-87.716788,0,1,0,0,0,0,0,1.0,0.0
2007-08-07,T031,41.801497999999995,-87.763416,1,1,0,0,0,0,0,4.0,0.0
2007-08-07,T033,41.906638,-87.701431,1,1,0,0,0,0,0,25.0,0.0
2007-08-07,T034,41.843810999999995,-87.686763,1,0,0,0,0,0,0,1.0,0.0
2007-08-07,T035,41.836644,-87.677737,0,1,1,0,0,0,0,5.0,0.0
2007-08-07,T036,41.837084999999995,-87.729384,0,1,0,0,0,0,0,2.0,0.0
2007-08-07,T037,41.921177,-87.79518,1,1,0,0,0,0,0,23.0,0.0
2007-08-07,T039,41.911823999999996,-87.726737,1,1,0,0,0,0,0,24.0,0.0
2007-08-07,T043,41.857402,-87.694991,1,0,0,0,0,0,0,4.0,0.0
2007-08-07,T045,41.9216,-87.666455,1,1,0,0,0,0,0,28.0,0.0
2007-08-07,T046,41.891118,-87.65449100000001,1,1,0,0,0,0,0,7.0,0.0
2007-08-07,T048,41.867108,-87.654224,1,1,0,0,0,0,0,10.0,0.0
2007-08-07,T049,41.896282,-87.655232,1,1,0,0,0,0,0,7.0,0.0
2007-08-07,T050,41.919343,-87.694259,1,1,0,0,0,0,0,2.0,0.0
2007-08-07,T054,41.921965,-87.632085,0,1,0,0,0,0,0,1.0,0.0
2007-08-07,T060,41.823065,-87.67837800000001,0,1,0,0,0,0,0,1.0,0.0
2007-08-07,T061,41.801179,-87.679447,1,1,0,0,0,0,0,22.0,0.0
2007-08-07,T063,41.82561,-87.726549,0,1,0,0,0,0,0,4.0,0.0
2007-08-07,T065,41.778296999999995,-87.752411,1,1,0,0,0,0,0,33.0,0.0
2007-08-07,T066,41.77166,-87.703047,1,0,0,0,0,0,0,7.0,0.0
2007-08-07,T067,41.759346,-87.745602,1,1,0,0,0,0,0,6.0,0.0
2007-08-07,T069,41.768388,-87.678649,0,1,0,0,0,0,0,5.0,0.0
2007-08-07,T070,41.797616,-87.797894,0,1,0,0,0,0,0,5.0,0.0
2007-08-07,T073,41.773215,-87.60088,1,1,0,0,0,0,0,27.0,0.0
2007-08-07,T074,41.822536,-87.66634300000001,1,1,1,0,0,0,0,87.0,0.0
2007-08-07,T075,41.799282,-87.585487,1,1,0,0,0,0,0,16.0,0.0
2007-08-07,T079,41.766202,-87.562889,1,1,1,0,0,0,0,5.0,0.0
2007-08-07,T080,41.754676,-87.612922,1,1,0,0,0,0,0,3.0,0.0
2007-08-07,T081,41.821582,-87.62779599999999,1,1,1,0,0,0,0,17.0,0.0
2007-08-07,T082,41.803422999999995,-87.642984,1,1,0,0,0,0,0,24.0,1.0
2007-08-07,T083,41.754292,-87.590773,1,1,0,0,0,0,0,14.0,0.0
2007-08-07,T084,41.692555,-87.598865,1,1,0,0,0,0,0,11.0,0.0
2007-08-07,T085,41.721474,-87.648064,0,1,1,0,0,0,0,7.0,0.0
2007-08-07,T086,41.688324,-87.676709,1,1,1,0,0,0,0,120.0,0.0
2007-08-07,T088,41.869107,-87.69629300000001,1,0,0,0,0,0,0,1.0,0.0
2007-08-07,T089,41.723195000000004,-87.64997,1,1,0,0,0,0,0,4.0,0.0
2007-08-07,T090,41.868077,-87.666901,1,1,1,0,0,0,0,22.0,0.0
2007-08-07,T091,41.862292,-87.64886,1,1,0,0,0,0,0,13.0,0.0
2007-08-07,T092,41.869215999999994,-87.627561,1,1,0,0,0,0,0,40.0,0.0
2007-08-07,T094,41.720848,-87.666014,1,1,0,0,0,0,0,6.0,0.0
2007-08-07,T095,41.704336,-87.70373599999999,0,1,0,0,0,0,0,1.0,0.0
2007-08-07,T096,41.731922,-87.677512,1,1,1,1,0,0,0,43.0,0.0
2007-08-07,T097,41.644612,-87.60449799999999,1,1,0,0,0,0,0,44.0,0.0
2007-08-07,T099,41.733643,-87.55551,1,1,0,0,0,0,0,5.0,0.0
2007-08-07,T100,41.717753,-87.531657,1,1,0,0,0,0,0,23.0,0.0
2007-08-07,T102,41.750498,-87.605294,1,1,1,0,0,0,0,61.0,0.0
2007-08-07,T114,41.798697,-87.736812,0,1,0,0,0,0,0,21.0,0.0
2007-08-07,T129,41.891126,-87.61156,0,1,0,0,0,0,0,2.0,0.0
2007-08-07,T135,41.662014,-87.72460799999999,1,1,0,0,0,0,0,5.0,0.0
2007-08-07,T141,41.961743,-87.76007,1,1,0,0,0,0,0,2.0,0.0
2007-08-07,T142,41.953067,-87.776792,1,1,0,0,0,0,0,10.0,0.0
2007-08-07,T143,41.999128999999996,-87.795585,1,1,0,0,0,0,0,44.0,1.0
2007-08-07,T144,41.94016,-87.794896,1,0,1,0,0,0,0,9.0,0.0
2007-08-07,T145,41.878114000000004,-87.629798,1,1,0,0,0,1,0,28.0,0.0
2007-08-07,T147,41.932094,-87.700117,1,1,0,0,0,0,0,4.0,0.0
2007-08-07,T148,42.01743,-87.68776899999999,1,1,0,0,0,0,0,3.0,0.0
2007-08-07,T150,42.006858,-87.675919,1,1,0,0,0,0,0,16.0,0.0
2007-08-07,T151,41.916265,-87.800515,1,1,0,0,0,0,0,14.0,0.0
2007-08-07,T152,41.846075,-87.716277,1,1,0,0,0,0,0,6.0,0.0
2007-08-07,T153,41.907645,-87.760886,1,1,0,0,0,0,0,7.0,0.0
2007-08-07,T154,41.918704999999996,-87.752329,1,1,1,0,0,0,0,24.0,0.0
2007-08-07,T155,41.776156,-87.778927,1,1,0,0,0,0,0,10.0,0.0
2007-08-07,T157,41.825902,-87.667827,0,1,1,0,0,0,0,2.0,0.0
2007-08-07,T158,41.682587,-87.707973,1,1,1,0,0,0,0,53.0,0.0
2007-08-07,T159,41.732984,-87.649642,1,1,1,0,0,1,0,15.0,0.0
2007-08-07,T160,41.903002,-87.68826700000001,1,1,1,0,0,0,0,26.0,1.0
2007-08-07,T161,41.719059,-87.675088,1,1,0,0,0,0,0,21.0,0.0
2007-08-07,T162,41.725516999999996,-87.61425799999999,1,1,0,0,0,0,0,15.0,1.0
2007-08-07,T218,41.948167,-87.730698,1,1,0,0,0,0,0,36.0,0.0
2007-08-07,T219,41.966986999999996,-87.674677,1,1,0,0,0,0,0,8.0,0.0
2007-08-07,T220,41.963976,-87.69181,1,1,0,0,0,0,0,6.0,0.0
2007-08-08,T103,41.702723999999996,-87.536497,1,1,1,0,0,0,0,249.0,1.0
